,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,long_exposure,long_mavg,long_value,longs_count,max_drawdown,max_leverage,net_leverage,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,price,returns,sharpe,short_exposure,short_mavg,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return
2015-02-02 21:00:00+00:00,0.1995894816112619,0.00016175000000018258,0.15745088937934223,-0.017612335674692003,0.170985526916072,0.6849865389865185,0.0,1430.6175000000007,8571.0,8571.0,0.0,0.8569613864957343,8571.0,84.7885322580645,8571.0,1,-0.05239740809396762,0.8634596557852966,0.8569613864957343,[],2015-02-02 21:00:00+00:00,2015-02,2015-02-02 14:31:00+00:00,73.0,10001.6175,"[{'sid': Equity(3105 [WMT]), 'amount': 100, 'cost_basis': 85.693825, 'last_sale_price': 85.71000000000001}]",85.71000000000001,0.007352483867970605,0.10511474005090929,0.0,86.18461702127662,0.0,0,0.1443347894402121,1430.6175000000007,8498.0,8498.0,21,[],0.0
2015-02-03 21:00:00+00:00,0.19543224929093206,0.004961750000000098,0.09099498321648057,-0.00340565993460884,0.17466667077689238,0.6521659207131144,0.0,1430.6175000000007,8619.0,8619.0,0.0,0.8576445819952848,8619.0,84.67070312499999,8619.0,1,-0.05239740809396762,0.8634596557852966,0.8576445819952848,[],2015-02-03 21:00:00+00:00,2015-02,2015-02-03 14:31:00+00:00,48.0,10049.6175,"[{'sid': Equity(3105 [WMT]), 'amount': 100, 'cost_basis': 85.693825, 'last_sale_price': 86.19}]",86.19,0.004799223725562296,0.38376008026820174,0.0,86.14381632653063,0.0,0,0.5281137464098883,1430.6175000000007,8571.0,8571.0,22,[],0.0
2015-02-04 21:00:00+00:00,0.19146372809335774,0.009561750000000035,0.1637943557323414,-0.007200851023888233,0.1710922922368515,0.6428603839390397,0.0,1430.6175000000007,8665.0,8665.0,0.0,0.8582932148528805,8665.0,84.44128358208955,8665.0,1,-0.05239740809396762,0.8634596557852966,0.8582932148528805,[],2015-02-04 21:00:00+00:00,2015-02,2015-02-04 14:31:00+00:00,46.0,10095.6175,"[{'sid': Equity(3105 [WMT]), 'amount': 100, 'cost_basis': 85.693825, 'last_sale_price': 86.65}]",86.65,0.004577288638099919,0.6366188996295552,0.0,86.11386274509803,0.0,0,0.8775867579080651,1430.6175000000007,8619.0,8619.0,23,[],0.0
2015-02-05 21:00:00+00:00,0.1881820298660772,0.015861750000000008,0.15449648135150035,0.002821623932960815,0.1706618672049496,0.6395031221896287,0.0,1430.6175000000007,8728.0,8728.0,0.0,0.8591720280835458,8728.0,84.35901449275362,8728.0,1,-0.05239740809396762,0.8634596557852966,0.8591720280835458,[],2015-02-05 21:00:00+00:00,2015-02,2015-02-05 14:31:00+00:00,63.0,10158.6175,"[{'sid': Equity(3105 [WMT]), 'amount': 100, 'cost_basis': 85.693825, 'last_sale_price': 87.28}]",87.28,0.00624033151018244,0.9689245180426397,0.0,86.10575471698112,0.0,0,1.3410155693678631,1430.6175000000007,8665.0,8665.0,24,[],0.0
2015-02-06 21:00:00+00:00,0.18422132355176404,0.016361749999999953,0.17112799255460256,4.849584656518857e-05,0.1673287911308069,0.6377604407717166,0.0,1430.6175000000007,8733.0,8733.0,0.0,0.8592413085203177,8733.0,84.28543661971831,8733.0,1,-0.05239740809396762,0.8634596557852966,0.8592413085203177,[],2015-02-06 21:00:00+00:00,2015-02,2015-02-06 14:31:00+00:00,5.0,10163.6175,"[{'sid': Equity(3105 [WMT]), 'amount': 100, 'cost_basis': 85.693825, 'last_sale_price': 87.33}]",87.33,0.0004921929583430185,0.9770970962441416,0.0,86.07745454545451,0.0,0,1.3511629561313936,1430.6175000000007,8728.0,8728.0,25,[],0.0
2015-02-09 21:00:00+00:00,0.18619971378598718,0.0021617499999999623,0.05737285073154492,-0.004427722937492606,0.16455384899376985,0.6568922433545952,0.0,1430.6175000000007,8591.0,8591.0,0.0,0.8572468466292991,8591.0,84.1935890410959,8591.0,1,-0.05239740809396762,0.8634596557852966,0.8572468466292991,[],2015-02-09 21:00:00+00:00,2015-02,2015-02-09 14:31:00+00:00,-142.0,10021.6175,"[{'sid': Equity(3105 [WMT]), 'amount': 100, 'cost_basis': 85.693825, 'last_sale_price': 85.91}]",85.91,-0.013971403390574233,0.20227647247494507,0.0,86.02238596491225,0.0,0,0.27355219272051784,1430.6175000000007,8733.0,8733.0,26,[],0.0
2015-02-10 21:00:00+00:00,0.18726566658450972,0.015961749999999997,0.11674089166844906,0.0061787880210042445,0.16468048137960473,0.6811548870385515,0.0,1430.6175000000007,8729.0,8729.0,0.0,0.8591858896262581,8729.0,84.12330666666668,8729.0,1,-0.05239740809396762,0.8634596557852966,0.8591858896262581,[],2015-02-10 21:00:00+00:00,2015-02,2015-02-10 14:31:00+00:00,138.0,10159.6175,"[{'sid': Equity(3105 [WMT]), 'amount': 100, 'cost_basis': 85.693825, 'last_sale_price': 87.29}]",87.29,0.013770232200540411,0.879985291203549,0.0,85.98415254237284,0.0,0,1.2196763475985162,1430.6175000000007,8591.0,8591.0,27,[],0.0
2015-02-11 21:00:00+00:00,0.18620000390508243,0.006461749999999933,0.024936959883364383,0.006762302561936329,0.1616045762703038,0.6800994222930807,0.0,1430.6175000000007,8634.0,8634.0,0.0,0.8578567441832737,8634.0,84.04150649350649,8634.0,1,-0.05239740809396762,0.8634596557852966,0.8578567441832737,[],2015-02-11 21:00:00+00:00,2015-02,2015-02-11 14:31:00+00:00,-95.0,10064.6175,"[{'sid': Equity(3105 [WMT]), 'amount': 100, 'cost_basis': 85.693825, 'last_sale_price': 86.34}]",86.34,-0.009350745734275967,0.40144428013198497,0.0,85.93252459016391,0.0,0,0.5512091106472442,1430.6175000000007,8729.0,8729.0,28,[],0.0
2015-02-12 21:00:00+00:00,0.18338412757973718,0.0019617499999999843,-0.06625408411585317,0.016444263671396397,0.16105634430829988,0.6453865600822315,0.0,1430.6175000000007,8589.0,8589.0,0.0,0.8572183518981638,8589.0,83.9580253164557,8589.0,1,-0.05239740809396762,0.8634596557852966,0.8572183518981638,[],2015-02-12 21:00:00+00:00,2015-02,2015-02-12 14:31:00+00:00,-45.0,10019.6175,"[{'sid': Equity(3105 [WMT]), 'amount': 100, 'cost_basis': 85.693825, 'last_sale_price': 85.89}]",85.89,-0.004471108812629909,0.18168957126912494,0.0,85.81799999999998,0.0,0,0.24883359342262343,1430.6175000000007,8634.0,8634.0,29,[],0.0
2015-02-13 21:00:00+00:00,0.18021478144131986,0.0011617500000000724,-0.09238257871963168,0.02062846445463018,0.15858071715954256,0.6416499820466494,0.0,1430.6175000000007,8581.0,8581.0,0.0,0.8571042591269592,8581.0,83.86687654320988,8581.0,1,-0.05239740809396762,0.8634596557852966,0.8571042591269592,[],2015-02-13 21:00:00+00:00,2015-02,2015-02-13 14:31:00+00:00,-8.0,10011.6175,"[{'sid': Equity(3105 [WMT]), 'amount': 100, 'cost_basis': 85.693825, 'last_sale_price': 85.81}]",85.81,-0.0007984336727424601,0.14150619432332415,0.0,85.70638461538461,0.0,0,0.19367683317845874,1430.6175000000007,8589.0,8589.0,30,[],0.0
